mouse_cns_E14_rep1	mouse_cns_E14_rep2	mouse_cns_E18_rep1	mouse_cns_E18_rep2
ENSMUSG00000002814	16.0	12.0	5.0	9.0
ENSMUSG00000002820	10.0	21.0	12.0	17.0
ENSMUSG00000002825	16.0	11.0	10.0	19.0
ENSMUSG00000002831	0.0	0.0	0.0	1.0
ENSMUSG00000002833	39.0	96.0	42.0	51.0
ENSMUSG00000002835	16.0	30.0	5.0	8.0
ENSMUSG00000002844	60.0	64.0	45.0	42.0
ENSMUSG00000002845	25.0	30.0	9.0	14.0
ENSMUSG00000002846	9.0	12.0	5.0	11.0
ENSMUSG00000002847	0.0	0.0	1.0	1.0
ENSMUSG00000002870	54.0	88.0	14.0	31.0
ENSMUSG00000002871	39.0	36.0	22.0	32.0
ENSMUSG00000002881	11.0	18.0	17.0	17.0
ENSMUSG00000002885	17.0	11.0	11.0	9.0
ENSMUSG00000002897	7.0	2.0	3.0	4.0
ENSMUSG00000002900	44.0	39.0	21.0	39.0
ENSMUSG00000002908	11.0	15.0	10.0	19.0
ENSMUSG00000002910	6.0	7.0	13.0	14.0
ENSMUSG00000002930	2.0	1.0	0.0	0.0
ENSMUSG00000002944	3.0	2.0	0.0	2.0
ENSMUSG00000002948	76.14	79.13	41.95	46.3
ENSMUSG00000002949	24.0	35.0	29.0	45.0
ENSMUSG00000002957	64.0	85.0	50.0	69.0
ENSMUSG00000002963	10.0	10.0	4.0	15.0
ENSMUSG00000002968	51.0	63.0	42.0	56.0
ENSMUSG00000002980	15.0	7.0	7.0	19.0
ENSMUSG00000002981	42.0	78.0	47.0	82.0
ENSMUSG00000002983	3.0	2.0	3.0	3.0
ENSMUSG00000002984	35.0	42.0	38.0	43.0
ENSMUSG00000002985	70.0	99.0	152.0	298.0
ENSMUSG00000002992	0.0	0.0	0.0	0.0
ENSMUSG00000002996	38.0	48.0	18.0	32.0
ENSMUSG00000002997	53.0	52.0	94.0	124.0
ENSMUSG00000003031	35.0	69.0	26.0	29.0
ENSMUSG00000003032	14.0	8.0	4.0	4.0
ENSMUSG00000003033	88.0	135.0	84.0	121.0
ENSMUSG00000003037	37.0	72.0	35.0	54.0
ENSMUSG00000003038	176.64	306.34	109.19	165.62
ENSMUSG00000003039	41.0	85.0	50.0	76.0
ENSMUSG00000003051	0.0	0.0	1.0	1.0
ENSMUSG00000003053	0.0	0.0	0.0	0.0
ENSMUSG00000003062	21.0	31.0	29.0	32.0
ENSMUSG00000003068	56.0	69.0	31.0	42.0
ENSMUSG00000003070	26.0	35.0	22.0	31.0
ENSMUSG00000003072	75.0	93.0	84.0	111.0
ENSMUSG00000003099	81.0	81.0	72.0	96.0
ENSMUSG00000003119	29.0	35.0	8.0	22.0
ENSMUSG00000003123	1.0	12.0	3.0	12.0
ENSMUSG00000003131	132.0	175.0	127.0	197.0
ENSMUSG00000003134	15.0	14.0	20.0	22.0
ENSMUSG00000003135	16.0	24.0	17.0	22.0
ENSMUSG00000003153	26.0	29.0	48.0	72.0
ENSMUSG00000003154	10.0	11.0	10.0	13.0
ENSMUSG00000003161	15.0	29.0	16.0	25.0
ENSMUSG00000003166	104.0	140.14	89.29	122.68
ENSMUSG00000003178	8.0	15.0	9.0	11.0
ENSMUSG00000003184	34.0	37.0	13.0	22.0
ENSMUSG00000003190	4.0	7.0	1.0	2.0
ENSMUSG00000003198	1.0	2.0	3.0	6.0
ENSMUSG00000003199	73.0	98.0	70.0	71.0
ENSMUSG00000003200	59.0	66.0	41.0	55.0
ENSMUSG00000003206	0.0	4.0	2.0	0.0
ENSMUSG00000003208	6.0	13.0	3.0	6.0
ENSMUSG00000003226	30.0	42.0	32.0	48.0
ENSMUSG00000003227	0.0	1.0	0.0	1.0
ENSMUSG00000003228	1.0	2.0	6.0	5.0
ENSMUSG00000003233	47.0	48.0	33.0	40.0
ENSMUSG00000003234	43.0	35.0	28.0	38.0
ENSMUSG00000003235	32.0	46.0	26.0	52.0
ENSMUSG00000003269	55.0	95.0	48.0	73.0
ENSMUSG00000003271	1.0	0.0	0.0	2.0
ENSMUSG00000003273	28.0	35.0	49.0	68.0
ENSMUSG00000003279	19.0	26.0	76.0	87.0
ENSMUSG00000003282	4.0	1.0	2.0	3.0
ENSMUSG00000003283	4.0	1.0	3.0	4.0
ENSMUSG00000003299	16.0	29.0	22.0	16.0
ENSMUSG00000003308	23.0	44.0	45.0	50.0
ENSMUSG00000003309	0.0	0.0	3.0	2.0
ENSMUSG00000003316	87.0	127.0	82.0	120.0
ENSMUSG00000003341	2.0	0.0	0.0	0.0
ENSMUSG00000003344	36.0	64.0	42.0	41.0
ENSMUSG00000003345	83.0	96.0	62.0	100.0
ENSMUSG00000003346	36.0	49.0	34.0	70.0
ENSMUSG00000003348	18.0	35.0	15.0	22.0
ENSMUSG00000003352	122.0	157.0	168.0	204.0
ENSMUSG00000003354	2.0	4.0	4.0	4.0
ENSMUSG00000003355	0.0	1.0	0.0	1.0
ENSMUSG00000003360	42.0	47.0	27.0	34.0
ENSMUSG00000003363	62.0	83.0	99.0	143.0
ENSMUSG00000003378	109.0	144.0	117.0	139.0
ENSMUSG00000003379	0.0	0.0	0.0	1.0
ENSMUSG00000003380	33.0	45.0	55.0	74.0
ENSMUSG00000003382	13.0	22.0	6.0	20.0
ENSMUSG00000003402	54.0	54.0	37.0	48.0
ENSMUSG00000003410	224.0	332.0	273.0	308.0
ENSMUSG00000003411	10.0	20.0	34.0	45.0
ENSMUSG00000003418	0.0	0.0	0.0	1.0
ENSMUSG00000003420	9.0	6.0	7.0	9.0
ENSMUSG00000003421	42.0	32.0	25.0	35.0
ENSMUSG00000003423	27.0	36.0	17.0	35.0
ENSMUSG00000003429	70.0	92.0	53.0	70.0
ENSMUSG00000003435	99.0	107.0	62.0	113.0
ENSMUSG00000003436	12.0	28.0	8.0	10.0
ENSMUSG00000003437	38.0	50.0	36.0	41.0
ENSMUSG00000003438	24.0	42.0	16.0	28.0
ENSMUSG00000003444	11.0	12.0	9.0	17.0
ENSMUSG00000003452	17.0	25.0	22.0	26.0
ENSMUSG00000003458	70.0	88.0	38.0	67.0
ENSMUSG00000003464	42.0	64.0	33.0	56.0
ENSMUSG00000003469	2.0	1.0	7.0	9.0
ENSMUSG00000003476	0.0	1.0	0.0	1.0
ENSMUSG00000003477	0.0	0.0	0.0	0.0
ENSMUSG00000003484	0.0	0.0	0.0	0.0
ENSMUSG00000003500	21.0	31.0	39.0	50.0
ENSMUSG00000003505	0.0	0.0	0.0	0.0
ENSMUSG00000003518	8.0	7.0	7.0	21.0
ENSMUSG00000003526	2.0	0.0	3.0	4.0
ENSMUSG00000003527	25.0	41.0	18.0	20.0
ENSMUSG00000003528	45.0	55.0	31.0	48.0
ENSMUSG00000003531	41.0	41.0	22.0	29.0
ENSMUSG00000003534	87.0	110.0	48.0	44.0
ENSMUSG00000003541	0.0	3.0	2.0	4.0
ENSMUSG00000003545	0.0	0.0	1.0	0.0
ENSMUSG00000003546	23.0	28.0	8.0	17.0
ENSMUSG00000003549	21.0	22.0	17.0	16.0
ENSMUSG00000003555	0.0	0.0	0.0	0.0
ENSMUSG00000003559	5.0	10.0	4.0	3.0
ENSMUSG00000003573	18.0	56.0	15.0	19.0
ENSMUSG00000003575	66.0	87.0	67.0	86.0
ENSMUSG00000003581	27.0	26.0	25.0	34.0
ENSMUSG00000003585	3.0	2.0	2.0	7.0
ENSMUSG00000003604	0.0	3.0	0.0	1.0
ENSMUSG00000003617	10.0	4.0	8.0	8.0
ENSMUSG00000003623	9.0	11.0	11.0	17.0
ENSMUSG00000003644	17.0	11.0	9.0	12.0
ENSMUSG00000003657	6.0	7.0	26.0	48.0
ENSMUSG00000003660	99.0	159.0	82.0	133.0
ENSMUSG00000003662	19.0	21.0	25.0	32.0
ENSMUSG00000003665	0.0	0.0	1.0	1.0
ENSMUSG00000003680	7.0	11.0	7.0	12.0
ENSMUSG00000003721	21.0	23.0	13.0	25.0
ENSMUSG00000003731	51.0	58.0	38.0	85.0
ENSMUSG00000003746	12.0	10.0	14.0	18.0
ENSMUSG00000003752	13.0	11.0	8.0	11.0
ENSMUSG00000003762	23.0	29.0	10.0	18.0
ENSMUSG00000003778	82.0	104.0	56.0	74.0
ENSMUSG00000003779	15.0	39.0	8.0	17.0
ENSMUSG00000003808	48.0	85.0	49.0	61.0
ENSMUSG00000003809	13.0	22.0	14.0	27.0
ENSMUSG00000003810	100.0	160.0	110.0	175.0
ENSMUSG00000003812	3.0	4.0	0.0	4.0
ENSMUSG00000003813	24.0	31.0	18.0	28.0
ENSMUSG00000003814	280.0	256.0	208.0	331.0
ENSMUSG00000003824	2.0	8.0	10.0	5.0
ENSMUSG00000003847	132.0	142.0	76.0	99.0
ENSMUSG00000003848	33.0	63.0	30.0	47.0
ENSMUSG00000003849	1.0	2.0	3.0	1.0
ENSMUSG00000003863	39.0	59.0	67.0	86.0
ENSMUSG00000003865	21.0	28.0	25.0	28.0
ENSMUSG00000003868	44.0	75.0	41.0	64.0
ENSMUSG00000003872	2.0	1.0	6.0	9.0
ENSMUSG00000003873	41.0	46.0	33.0	38.0
ENSMUSG00000003882	0.0	0.0	0.0	0.0
ENSMUSG00000003923	18.0	34.0	21.0	21.0
ENSMUSG00000003929	18.0	29.0	32.0	35.0
ENSMUSG00000003934	141.0	180.0	166.0	216.0
ENSMUSG00000003948	42.0	69.0	54.0	83.0
ENSMUSG00000003949	8.0	5.0	3.0	5.0
ENSMUSG00000003955	6.0	15.0	6.0	7.0
ENSMUSG00000003970	299.0	411.0	218.0	325.0
ENSMUSG00000003974	5.0	3.0	15.0	19.0
ENSMUSG00000003992	55.0	66.0	73.0	112.0
ENSMUSG00000004018	4.0	7.0	2.0	9.0
ENSMUSG00000004031	21.0	28.0	26.0	49.0
ENSMUSG00000004032	29.0	42.0	23.0	36.0
ENSMUSG00000004035	14.0	22.0	12.0	11.0
ENSMUSG00000004038	0.0	0.0	0.0	0.0
ENSMUSG00000004040	43.0	48.0	32.0	37.0
ENSMUSG00000004043	1.0	2.1	2.0	1.0
ENSMUSG00000004044	31.0	25.0	13.0	16.0
ENSMUSG00000004054	17.0	16.0	6.0	10.0
ENSMUSG00000004056	43.0	69.0	32.0	56.0
ENSMUSG00000004069	15.0	24.0	16.0	22.0
ENSMUSG00000004070	24.0	34.0	17.0	30.0
ENSMUSG00000004071	77.0	84.0	51.0	99.0
ENSMUSG00000004085	7.0	10.0	5.0	12.0
ENSMUSG00000004096	20.0	30.0	22.0	36.0
ENSMUSG00000004098	2.0	2.0	1.0	5.0
ENSMUSG00000004099	120.0	177.0	77.0	117.0
ENSMUSG00000004100	36.0	41.0	15.0	28.0
ENSMUSG00000004105	16.0	22.0	11.0	11.0
ENSMUSG00000004110	43.0	59.0	71.0	102.0
ENSMUSG00000004113	84.0	81.0	92.0	129.0
ENSMUSG00000004127	4.0	10.0	4.0	5.0
ENSMUSG00000004151	11.0	17.61	22.0	17.0
ENSMUSG00000004187	47.0	62.0	81.0	103.0
ENSMUSG00000004207	388.0	497.0	445.0	725.0
ENSMUSG00000004221	20.0	23.0	17.0	25.0
ENSMUSG00000004231	14.0	2.0	1.0	3.0
ENSMUSG00000004233	3.0	7.0	4.0	11.0
ENSMUSG00000004263	115.0	93.0	59.0	84.0
ENSMUSG00000004264	64.0	61.0	38.0	65.0
ENSMUSG00000004266	2.0	1.0	3.0	4.0
ENSMUSG00000004267	22.0	32.0	42.0	71.0
ENSMUSG00000004268	27.0	53.0	17.0	34.0
ENSMUSG00000004270	20.0	25.0	12.0	25.0
ENSMUSG00000004285	43.0	50.0	37.0	60.0
ENSMUSG00000004296	0.0	0.0	0.0	0.0
ENSMUSG00000004317	23.0	27.0	15.0	24.0
ENSMUSG00000004319	50.0	90.0	57.0	109.0
ENSMUSG00000004328	14.0	4.0	4.0	11.0
ENSMUSG00000004341	0.0	0.0	0.0	0.0
ENSMUSG00000004344	0.0	0.0	0.0	0.0
ENSMUSG00000004347	10.0	13.0	6.0	17.0
ENSMUSG00000004356	18.0	21.0	12.0	14.0
ENSMUSG00000004359	0.0	0.0	0.0	0.0
ENSMUSG00000004360	41.0	79.0	94.0	147.0
ENSMUSG00000004364	53.0	70.0	47.0	85.0
ENSMUSG00000004366	12.0	21.0	45.0	53.0
ENSMUSG00000004371	0.0	0.0	0.0	0.0
ENSMUSG00000004383	27.0	48.0	44.0	56.0
ENSMUSG00000004393	10.0	32.0	18.0	28.0
ENSMUSG00000004394	62.0	84.0	44.0	72.0
ENSMUSG00000004415	55.0	33.0	16.0	35.0
ENSMUSG00000004446	15.0	18.0	18.0	25.0
ENSMUSG00000004451	28.0	22.0	17.0	12.0
ENSMUSG00000004455	150.59	248.15	147.63	191.16
ENSMUSG00000004460	14.0	19.0	11.0	19.0
ENSMUSG00000004462	7.0	11.0	5.0	11.0
ENSMUSG00000004473	2.0	3.0	2.0	11.0
ENSMUSG00000004500	15.0	11.0	13.0	16.0
ENSMUSG00000004508	19.0	32.0	33.0	41.0
ENSMUSG00000004530	124.0	206.0	111.0	127.0
ENSMUSG00000004535	45.0	66.0	45.0	81.0
ENSMUSG00000004540	0.0	0.0	0.0	1.0
ENSMUSG00000004542	0.0	0.0	0.0	0.0
ENSMUSG00000004552	0.0	0.0	0.0	0.0
ENSMUSG00000004558	30.0	51.0	52.0	74.0
ENSMUSG00000004561	26.0	39.0	24.0	29.0
ENSMUSG00000004562	53.0	55.0	28.0	29.0
ENSMUSG00000004565	37.0	36.0	25.0	38.0
ENSMUSG00000004567	58.0	73.0	60.0	84.0
ENSMUSG00000004568	29.0	40.0	25.0	43.0
ENSMUSG00000004591	14.0	34.0	16.0	25.0
ENSMUSG00000004609	1.0	1.0	0.0	1.0
ENSMUSG00000004610	9.0	13.0	13.0	12.0
ENSMUSG00000004612	0.0	0.0	0.0	0.0
ENSMUSG00000004613	0.0	0.0	0.0	0.0
ENSMUSG00000004626	30.0	42.0	42.0	68.0
ENSMUSG00000004630	0.0	0.0	0.0	0.0
ENSMUSG00000004631	12.0	17.0	14.0	22.0
ENSMUSG00000004633	20.0	34.0	23.0	37.0
ENSMUSG00000004637	3.0	5.0	5.0	8.0
ENSMUSG00000004642	49.0	38.0	20.0	26.0
ENSMUSG00000004651	0.0	0.0	0.0	0.0
ENSMUSG00000004654	0.0	0.0	0.0	0.0
ENSMUSG00000004655	13.0	13.0	3.0	18.0
ENSMUSG00000004661	15.0	18.0	5.0	9.0
ENSMUSG00000004665	20.0	18.0	12.0	17.0
ENSMUSG00000004667	63.0	100.0	54.0	79.0
ENSMUSG00000004668	0.0	0.0	0.0	0.0
ENSMUSG00000004677	65.0	70.0	38.0	47.0
ENSMUSG00000004698	6.0	18.0	6.0	10.0
ENSMUSG00000004707	2.0	0.0	0.0	0.0
ENSMUSG00000004709	0.0	0.0	0.0	0.0
ENSMUSG00000004730	4.0	3.0	1.0	3.0
ENSMUSG00000004748	0.0	0.0	2.0	3.0
ENSMUSG00000004768	16.0	20.0	16.0	17.0
ENSMUSG00000004771	60.0	103.0	73.0	143.0
ENSMUSG00000004788	30.0	59.0	24.0	29.0
ENSMUSG00000004789	78.0	114.0	89.0	107.0
ENSMUSG00000004791	1.0	1.0	0.0	4.0
ENSMUSG00000004798	59.0	97.0	90.0	126.0
ENSMUSG00000004814	0.0	0.0	0.0	0.0
ENSMUSG00000004815	35.0	60.0	37.0	60.0
ENSMUSG00000004821	0.0	0.0	0.0	0.0
ENSMUSG00000004837	1.0	1.0	0.0	3.0
ENSMUSG00000004842	0.0	0.0	0.0	0.0
ENSMUSG00000004843	24.0	25.0	24.0	40.0
ENSMUSG00000004846	49.0	65.0	28.0	46.0
ENSMUSG00000004849	48.0	59.0	53.0	77.0
ENSMUSG00000004864	3.0	0.0	3.0	2.0
ENSMUSG00000004865	61.0	77.0	44.0	83.0
ENSMUSG00000004872	3.0	6.0	2.0	3.0
ENSMUSG00000004880	17.0	27.0	12.0	14.0
ENSMUSG00000004885	6.0	11.0	1.0	4.0
ENSMUSG00000004891	59.0	100.0	10.0	25.0
ENSMUSG00000004892	30.0	44.0	65.0	101.0
ENSMUSG00000004894	1.0	1.0	1.0	1.0
ENSMUSG00000004895	30.0	47.0	16.0	24.0
ENSMUSG00000004896	36.0	40.0	29.0	46.0
ENSMUSG00000004897	112.0	145.0	67.0	83.0
ENSMUSG00000004902	1.0	5.0	9.0	10.0
ENSMUSG00000004929	48.0	59.0	45.0	53.0
ENSMUSG00000004931	14.0	13.0	6.0	16.0
ENSMUSG00000004933	11.0	17.0	74.0	90.0
ENSMUSG00000004934	17.0	29.0	11.0	12.0
ENSMUSG00000004936	32.0	11.0	31.0	27.0
ENSMUSG00000004937	110.0	130.0	85.0	159.0
ENSMUSG00000004939	0.0	0.0	0.0	0.0
ENSMUSG00000004945	7.0	7.0	2.0	12.0
ENSMUSG00000004947	16.0	21.0	15.0	18.0
ENSMUSG00000004948	0.0	0.0	0.0	0.0
ENSMUSG00000004951	9.0	1.0	12.0	4.0
ENSMUSG00000004952	23.0	10.0	9.0	20.0
ENSMUSG00000004961	15.0	24.0	50.0	53.0
ENSMUSG00000004980	533.0	710.0	368.0	528.0
ENSMUSG00000004988	0.0	0.0	0.0	0.0
ENSMUSG00000004994	10.0	13.0	5.0	12.0
ENSMUSG00000004996	19.0	24.0	11.0	13.0
ENSMUSG00000005034	98.0	125.0	163.0	267.0
ENSMUSG00000005043	4.0	7.0	3.0	2.0
ENSMUSG00000005045	57.0	65.0	94.0	115.0
ENSMUSG00000005054	9.0	12.0	6.0	13.0
ENSMUSG00000005057	22.0	41.0	19.0	44.0
ENSMUSG00000005069	43.0	74.0	52.0	70.0
ENSMUSG00000005078	31.0	42.0	30.0	44.0
ENSMUSG00000005087	10.0	3.0	5.0	6.0
ENSMUSG00000005089	64.0	94.0	51.0	120.0
ENSMUSG00000005102	26.0	38.0	24.0	40.0
ENSMUSG00000005103	81.0	120.0	76.0	130.0
ENSMUSG00000005107	0.0	0.0	1.0	1.0
ENSMUSG00000005124	10.0	4.0	0.0	1.0
ENSMUSG00000005125	10.0	37.0	59.0	71.0
ENSMUSG00000005131	0.0	0.0	0.0	0.0
ENSMUSG00000005142	19.0	18.0	23.0	23.0
ENSMUSG00000005148	3.0	2.0	2.0	2.0
ENSMUSG00000005150	25.0	42.0	22.0	30.0
ENSMUSG00000005161	270.0	381.0	209.0	287.0
ENSMUSG00000005198	113.0	134.0	33.0	55.0
ENSMUSG00000005202	0.0	0.0	0.0	0.0
ENSMUSG00000005204	47.0	63.0	64.0	61.0
ENSMUSG00000005220	5.0	1.0	0.0	1.0
ENSMUSG00000005225	17.22	34.0	24.25	36.0
ENSMUSG00000005232	0.0	0.0	0.0	0.0
ENSMUSG00000005233	13.0	17.0	7.0	8.0
ENSMUSG00000005237	5.0	8.0	12.0	14.0
ENSMUSG00000005251	1.0	0.0	1.0	2.0
ENSMUSG00000005262	26.0	42.0	21.0	28.0
ENSMUSG00000005267	11.0	15.0	10.0	15.0
ENSMUSG00000005268	1.0	1.0	0.0	5.0
ENSMUSG00000005299	31.0	52.0	42.0	38.0
ENSMUSG00000005312	84.0	124.0	96.0	133.0
ENSMUSG00000005320	3.0	2.0	0.0	1.0
ENSMUSG00000005338	147.0	195.0	205.0	310.0
ENSMUSG00000005339	0.0	0.0	0.0	0.0
ENSMUSG00000005354	64.0	64.0	39.0	51.0
ENSMUSG00000005355	0.0	0.0	0.0	0.0
ENSMUSG00000005357	5.0	6.0	14.0	15.0
ENSMUSG00000005360	63.0	113.0	78.0	150.0
ENSMUSG00000005362	15.0	23.0	12.0	27.0
ENSMUSG00000005364	0.0	0.0	0.0	0.0
ENSMUSG00000005370	24.0	29.0	15.0	12.0
ENSMUSG00000005371	68.0	127.0	71.0	90.0
ENSMUSG00000005373	2.0	0.0	0.0	0.0
ENSMUSG00000005374	23.0	27.0	9.0	10.0
ENSMUSG00000005378	14.0	27.0	11.0	30.0
ENSMUSG00000005397	93.0	94.0	21.0	63.0
ENSMUSG00000005410	46.0	69.0	18.0	42.0
ENSMUSG00000005413	7.0	10.0	5.0	3.0
ENSMUSG00000005417	154.0	152.0	108.0	137.0
ENSMUSG00000005442	120.0	152.0	66.0	70.0
ENSMUSG00000005447	104.0	141.0	93.0	145.0
ENSMUSG00000005465	1.0	0.0	2.0	0.0
ENSMUSG00000005469	68.0	80.0	66.0	112.0
ENSMUSG00000005470	9.0	11.0	3.0	10.0
ENSMUSG00000005474	0.0	0.0	0.0	0.0
ENSMUSG00000005481	36.0	37.0	20.0	31.0
ENSMUSG00000005483	23.0	21.0	27.0	37.0
ENSMUSG00000005493	0.0	0.0	0.0	0.0
ENSMUSG00000005501	21.0	23.0	18.0	25.0
ENSMUSG00000005503	2.0	3.0	1.0	0.0
ENSMUSG00000005505	24.0	29.0	21.0	24.0
ENSMUSG00000005506	135.0	213.0	173.0	217.0
ENSMUSG00000005510	37.0	41.0	27.0	40.0
ENSMUSG00000005514	53.0	79.0	53.0	53.0
ENSMUSG00000005533	25.0	22.0	16.0	17.0
ENSMUSG00000005534	39.0	43.0	45.0	63.0
ENSMUSG00000005540	0.0	0.0	0.0	0.0
ENSMUSG00000005547	1.0	0.0	0.0	1.0
ENSMUSG00000005553	0.0	0.0	1.0	1.0
ENSMUSG00000005566	220.0	332.0	189.0	229.0
ENSMUSG00000005575	72.0	96.0	80.0	93.0
ENSMUSG00000005580	9.0	13.0	10.0	18.0
ENSMUSG00000005583	33.0	25.0	134.0	152.0
ENSMUSG00000005609	48.0	49.0	39.0	75.0
ENSMUSG00000005610	511.0	767.0	476.0	721.0
ENSMUSG00000005611	2.0	0.0	1.0	0.0
ENSMUSG00000005615	33.0	45.0	27.0	43.0
ENSMUSG00000005621	27.0	30.0	17.0	28.0
ENSMUSG00000005625	73.0	92.0	66.0	107.0
ENSMUSG00000005628	0.0	2.0	1.0	1.0
ENSMUSG00000005640	4.0	6.0	1.0	3.0
ENSMUSG00000005649	0.0	0.0	0.0	0.0
ENSMUSG00000005656	32.0	48.0	29.0	39.0
ENSMUSG00000005667	8.0	10.0	9.0	16.0
ENSMUSG00000005672	37.0	72.0	36.0	56.0
ENSMUSG00000005674	11.0	27.0	12.0	22.0
ENSMUSG00000005677	0.0	0.0	0.0	0.0
ENSMUSG00000005681	0.0	0.0	1.0	0.0
ENSMUSG00000005682	27.0	63.0	25.0	43.0
ENSMUSG00000005683	121.0	194.0	140.0	177.0
ENSMUSG00000005686	4.0	7.0	11.0	23.0
ENSMUSG00000005687	57.0	99.0	56.0	75.0
ENSMUSG00000005696	0.0	0.0	0.0	0.0
ENSMUSG00000005698	42.0	45.0	32.0	37.0
ENSMUSG00000005699	6.0	13.0	10.0	12.0
ENSMUSG00000005705	0.0	0.0	0.0	0.0
ENSMUSG00000005716	1.0	2.0	0.0	0.0
ENSMUSG00000005718	9.0	10.0	8.0	7.0
ENSMUSG00000005732	52.0	77.0	38.0	54.0
ENSMUSG00000005763	1.0	0.0	0.0	0.0
ENSMUSG00000005774	18.0	39.0	24.0	24.0
ENSMUSG00000005779	85.0	111.0	59.0	127.0
ENSMUSG00000005800	0.0	0.0	0.0	0.0
ENSMUSG00000005802	19.0	25.0	27.0	25.0
ENSMUSG00000005803	1.0	0.0	1.0	1.0
ENSMUSG00000005804	20.0	28.0	35.0	29.0
ENSMUSG00000005813	31.0	42.0	36.0	39.0
ENSMUSG00000005823	17.0	10.0	6.0	6.0
ENSMUSG00000005824	0.0	0.0	0.0	0.0
ENSMUSG00000005836	0.0	0.0	0.0	1.0
ENSMUSG00000005846	17.0	42.0	30.0	36.0
ENSMUSG00000005864	0.0	0.0	0.0	1.0
ENSMUSG00000005871	137.0	180.0	204.0	295.0
ENSMUSG00000005873	101.0	120.0	150.0	294.0
ENSMUSG00000005881	64.0	83.0	81.0	80.0
ENSMUSG00000005882	16.0	15.0	18.0	25.0
ENSMUSG00000005883	0.0	2.0	1.0	0.0
ENSMUSG00000005886	48.0	58.0	56.0	71.0
ENSMUSG00000005891	0.0	0.0	0.0	0.0
ENSMUSG00000005892	2.0	0.0	3.0	4.0
ENSMUSG00000005893	67.0	93.0	71.0	93.0
ENSMUSG00000005897	10.0	12.0	4.0	11.0
ENSMUSG00000005899	53.0	66.0	42.0	48.0
ENSMUSG00000005907	17.0	20.0	9.0	12.0
ENSMUSG00000005917	9.0	26.0	6.0	6.0
ENSMUSG00000005936	55.0	76.0	73.0	81.0
ENSMUSG00000005947	0.0	0.0	0.0	0.0
ENSMUSG00000005949	9.0	16.0	6.0	18.0
ENSMUSG00000005950	1.0	0.0	1.0	0.0
ENSMUSG00000005951	0.0	0.0	0.0	2.0
ENSMUSG00000005952	0.0	1.0	0.0	1.0
ENSMUSG00000005958	34.0	19.0	12.0	14.0
ENSMUSG00000005968	1.0	5.0	3.0	4.0
ENSMUSG00000005973	44.0	42.0	17.0	42.0
ENSMUSG00000005980	0.0	1.0	0.0	0.0
ENSMUSG00000005981	38.0	48.0	32.0	51.0
ENSMUSG00000005982	32.0	52.0	49.0	49.0
ENSMUSG00000005983	2.0	3.0	1.0	3.0
ENSMUSG00000005986	24.0	32.0	33.0	43.0
ENSMUSG00000005994	0.0	0.0	1.0	1.0
ENSMUSG00000006005	69.0	102.0	42.0	81.0
ENSMUSG00000006007	0.0	0.0	0.0	0.0
ENSMUSG00000006010	21.0	25.0	16.0	24.0
ENSMUSG00000006014	1.0	0.0	0.0	0.0
ENSMUSG00000006019	10.0	24.0	11.0	17.0
ENSMUSG00000006021	9.0	18.0	11.0	21.0
ENSMUSG00000006024	79.0	73.0	65.0	100.0
ENSMUSG00000006050	13.0	27.0	12.0	26.0
ENSMUSG00000006056	0.0	0.0	0.0	0.0
ENSMUSG00000006057	39.86	47.0	58.0	94.96
ENSMUSG00000006058	16.0	18.0	11.0	17.0
ENSMUSG00000006095	41.0	66.0	59.0	83.0
ENSMUSG00000006127	26.0	31.0	37.0	44.0
ENSMUSG00000006134	29.0	49.0	22.0	36.0
ENSMUSG00000006143	1.0	0.0	5.0	0.0
ENSMUSG00000006154	2.0	3.0	0.0	1.0
ENSMUSG00000006169	45.0	57.0	29.0	61.0
ENSMUSG00000006179	0.0	0.0	0.0	0.0
ENSMUSG00000006191	2.0	7.0	6.0	4.0
ENSMUSG00000006200	0.0	0.0	0.0	0.0
ENSMUSG00000006204	0.0	0.0	0.0	0.0
ENSMUSG00000006205	10.0	7.0	8.0	10.0
ENSMUSG00000006215	46.0	71.0	31.0	24.0
ENSMUSG00000006216	0.0	0.0	0.0	0.0
ENSMUSG00000006218	4.0	9.0	15.0	14.0
ENSMUSG00000006219	24.0	28.0	10.0	20.0
ENSMUSG00000006221	0.0	0.0	0.0	1.0
ENSMUSG00000006235	1.0	3.0	0.0	0.0
ENSMUSG00000006241	2.0	6.0	6.0	10.0
ENSMUSG00000006262	17.0	29.0	22.0	38.0
ENSMUSG00000006269	0.0	0.0	0.0	0.0
ENSMUSG00000006270	1.0	9.0	1.0	3.0
ENSMUSG00000006273	99.0	143.0	167.0	219.0
ENSMUSG00000006276	57.0	79.0	33.0	49.0
ENSMUSG00000006281	5.0	9.0	7.0	3.0
ENSMUSG00000006288	33.0	48.0	46.0	42.0
ENSMUSG00000006289	32.0	33.0	20.0	35.0
ENSMUSG00000006299	84.0	77.0	58.0	79.0
ENSMUSG00000006301	9.0	3.0	3.0	2.0
ENSMUSG00000006304	70.0	89.0	80.0	100.0
ENSMUSG00000006307	86.0	124.0	61.0	98.0
ENSMUSG00000006310	0.0	0.0	0.0	0.0
ENSMUSG00000006311	0.0	0.0	0.0	0.0
ENSMUSG00000006313	0.0	2.0	1.0	1.0
ENSMUSG00000006315	28.0	36.0	25.0	61.0
ENSMUSG00000006333	283.0	340.0	192.0	286.0
